"시도별(1)","설립주체별(1)","학교현황별(1)","학교현황별(2)",시점,데이터
"경기도","공립","졸업자수 (명)","소계",2018,112428
"경기도","공립","졸업자수 (명)","소계",2019,119121
"경기도","공립","졸업자수 (명)","소계",2020,131240
"경기도","공립","졸업자수 (명)","소계",2021,126512
"경기도","공립","졸업자수 (명)","소계",2022,122081
"경기도","공립","졸업자수 (명)","여자",2013,73981
"경기도","공립","졸업자수 (명)","여자",2014,65546
"경기도","공립","졸업자수 (명)","여자",2015,58184
"경기도","공립","졸업자수 (명)","여자",2016,60171
"경기도","공립","졸업자수 (명)","여자",2017,58943
"경기도","공립","졸업자수 (명)","여자",2018,54585
"경기도","공립","졸업자수 (명)","여자",2019,58035
"경기도","공립","졸업자수 (명)","여자",2020,64184
"경기도","공립","졸업자수 (명)","여자",2021,61664
"경기도","공립","졸업자수 (명)","여자",2022,59477
"경기도","공립","교실수 (개)","소계",2013,29835
"경기도","공립","교실수 (개)","소계",2014,30770
"경기도","공립","교실수 (개)","소계",2015,38384
"경기도","공립","교실수 (개)","소계",2016,39209
"경기도","공립","교실수 (개)","소계",2017,40108
"경기도","공립","교실수 (개)","소계",2018,41218
"경기도","공립","교실수 (개)","소계",2019,42624
"경기도","공립","교실수 (개)","소계",2020,43682
"경기도","공립","교실수 (개)","소계",2021,44777
"경기도","공립","교실수 (개)","소계",2022,45359
"경기도","공립","교실수 (개)","정규교실",2013,29764
"경기도","공립","교실수 (개)","정규교실",2014,30648
"경기도","공립","교실수 (개)","가·대용교실",2013,71
"경기도","공립","교실수 (개)","가·대용교실",2014,122
"경기도","공립","교실수 (개)","일반교실",2015,30773
"경기도","공립","교실수 (개)","일반교실",2016,31370
"경기도","공립","교실수 (개)","일반교실",2017,31951
"경기도","공립","교실수 (개)","일반교실",2018,32898
"경기도","공립","교실수 (개)","일반교실",2019,34055
"경기도","공립","교실수 (개)","일반교실",2020,34837
"경기도","공립","교실수 (개)","일반교실",2021,35738
"경기도","공립","교실수 (개)","일반교실",2022,36435
"경기도","공립","교실수 (개)","교과교실",2015,1654
"경기도","공립","교실수 (개)","교과교실",2016,1580
"경기도","공립","교실수 (개)","교과교실",2017,1624
"경기도","공립","교실수 (개)","교과교실",2018,1720
"경기도","공립","교실수 (개)","교과교실",2019,1816
"경기도","공립","교실수 (개)","교과교실",2020,1907
"경기도","공립","교실수 (개)","교과교실",2021,1935
"경기도","공립","교실수 (개)","교과교실",2022,1938
"경기도","공립","교실수 (개)","특별교실",2015,5607
"경기도","공립","교실수 (개)","특별교실",2016,5923
"경기도","공립","교실수 (개)","특별교실",2017,6165
"경기도","공립","교실수 (개)","특별교실",2018,6187
"경기도","공립","교실수 (개)","특별교실",2019,6347
"경기도","공립","교실수 (개)","특별교실",2020,6541
"경기도","공립","교실수 (개)","특별교실",2021,6714
"경기도","공립","교실수 (개)","특별교실",2022,6603
"경기도","공립","교실수 (개)","수준별교실",2015,350
"경기도","공립","교실수 (개)","수준별교실",2016,336
"경기도","공립","교실수 (개)","수준별교실",2017,368
"경기도","공립","교실수 (개)","수준별교실",2018,413
"경기도","공립","교실수 (개)","수준별교실",2019,406
"경기도","공립","교실수 (개)","수준별교실",2020,397
"경기도","공립","교실수 (개)","수준별교실",2021,390
"경기도","공립","교실수 (개)","수준별교실",2022,383
"경기도","사립","학교수 (개)","소계",2013,3
"경기도","사립","학교수 (개)","소계",2014,3
"경기도","사립","학교수 (개)","소계",2015,3
"경기도","사립","학교수 (개)","소계",2016,3
"경기도","사립","학교수 (개)","소계",2017,3
"경기도","사립","학교수 (개)","소계",2018,3
"경기도","사립","학교수 (개)","소계",2019,3
"경기도","사립","학교수 (개)","소계",2020,3
"경기도","사립","학교수 (개)","소계",2021,3
"경기도","사립","학교수 (개)","소계",2022,3
"경기도","사립","학급수 (개)","소계",2013,67
"경기도","사립","학급수 (개)","소계",2014,67
"경기도","사립","학급수 (개)","소계",2015,68
"경기도","사립","학급수 (개)","소계",2016,69
"경기도","사립","학급수 (개)","소계",2017,68
"경기도","사립","학급수 (개)","소계",2018,67
"경기도","사립","학급수 (개)","소계",2019,67
"경기도","사립","학급수 (개)","소계",2020,69
"경기도","사립","학급수 (개)","소계",2021,68
"경기도","사립","학급수 (개)","소계",2022,68
"경기도","사립","학생수 (명)","소계",2013,1836
"경기도","사립","학생수 (명)","소계",2014,1825
"경기도","사립","학생수 (명)","소계",2015,1784
"경기도","사립","학생수 (명)","소계",2016,1783
"경기도","사립","학생수 (명)","소계",2017,1796
"경기도","사립","학생수 (명)","소계",2018,1778
"경기도","사립","학생수 (명)","소계",2019,1801
"경기도","사립","학생수 (명)","소계",2020,1816
"경기도","사립","학생수 (명)","소계",2021,1831
"경기도","사립","학생수 (명)","소계",2022,1851
"경기도","사립","학생수 (명)","여자",2013,879
"경기도","사립","학생수 (명)","여자",2014,899
"경기도","사립","학생수 (명)","여자",2015,889
"경기도","사립","학생수 (명)","여자",2016,895
"경기도","사립","학생수 (명)","여자",2017,898
"경기도","사립","학생수 (명)","여자",2018,891
"경기도","사립","학생수 (명)","여자",2019,913
"경기도","사립","학생수 (명)","여자",2020,911
"경기도","사립","학생수 (명)","여자",2021,900
"경기도","사립","학생수 (명)","여자",2022,917
"경기도","사립","교원수 (명)","소계",2013,92
"경기도","사립","교원수 (명)","소계",2014,93
"경기도","사립","교원수 (명)","소계",2015,99
"경기도","사립","교원수 (명)","소계",2016,101
"경기도","사립","교원수 (명)","소계",2017,96
"경기도","사립","교원수 (명)","소계",2018,90
"경기도","사립","교원수 (명)","소계",2019,92
"경기도","사립","교원수 (명)","소계",2020,94
"경기도","사립","교원수 (명)","소계",2021,92
"경기도","사립","교원수 (명)","소계",2022,88
"경기도","사립","교원수 (명)","여자",2013,58
"경기도","사립","교원수 (명)","여자",2014,58
"경기도","사립","교원수 (명)","여자",2015,64
"경기도","사립","교원수 (명)","여자",2016,67
"경기도","사립","교원수 (명)","여자",2017,61
"경기도","사립","교원수 (명)","여자",2018,58
"경기도","사립","교원수 (명)","여자",2019,61
"경기도","사립","교원수 (명)","여자",2020,61
"경기도","사립","교원수 (명)","여자",2021,60
"경기도","사립","교원수 (명)","여자",2022,58
"경기도","사립","직원수 (명)","소계",2013,21
"경기도","사립","직원수 (명)","소계",2014,26
"경기도","사립","직원수 (명)","소계",2015,27
"경기도","사립","직원수 (명)","소계",2016,26
"경기도","사립","직원수 (명)","소계",2017,24
"경기도","사립","직원수 (명)","소계",2018,24
"경기도","사립","직원수 (명)","소계",2019,25
"경기도","사립","직원수 (명)","소계",2020,27
"경기도","사립","직원수 (명)","소계",2021,24
"경기도","사립","직원수 (명)","소계",2022,23
"경기도","사립","직원수 (명)","여자",2013,7
"경기도","사립","직원수 (명)","여자",2014,8
"경기도","사립","직원수 (명)","여자",2015,9
"경기도","사립","직원수 (명)","여자",2016,8
"경기도","사립","직원수 (명)","여자",2017,8
"경기도","사립","직원수 (명)","여자",2018,8
"경기도","사립","직원수 (명)","여자",2019,7
"경기도","사립","직원수 (명)","여자",2020,10
"경기도","사립","직원수 (명)","여자",2021,9
"경기도","사립","직원수 (명)","여자",2022,8
"경기도","사립","입학자수 (명)","소계",2013,317
"경기도","사립","입학자수 (명)","소계",2014,317
"경기도","사립","입학자수 (명)","소계",2015,318
"경기도","사립","입학자수 (명)","소계",2016,318
"경기도","사립","입학자수 (명)","소계",2017,315
"경기도","사립","입학자수 (명)","소계",2018,316
"경기도","사립","입학자수 (명)","소계",2019,314
"경기도","사립","입학자수 (명)","소계",2020,314
"경기도","사립","입학자수 (명)","소계",2021,317
"경기도","사립","입학자수 (명)","소계",2022,315
"경기도","사립","입학자수 (명)","여자",2013,159
"경기도","사립","입학자수 (명)","여자",2014,158
"경기도","사립","입학자수 (명)","여자",2015,151
"경기도","사립","입학자수 (명)","여자",2016,160
"경기도","사립","입학자수 (명)","여자",2017,168
"경기도","사립","입학자수 (명)","여자",2018,153
"경기도","사립","입학자수 (명)","여자",2019,157
"경기도","사립","입학자수 (명)","여자",2020,156
"경기도","사립","입학자수 (명)","여자",2021,159
"경기도","사립","입학자수 (명)","여자",2022,157
"경기도","사립","졸업자수 (명)","소계",2013,309
"경기도","사립","졸업자수 (명)","소계",2014,307
"경기도","사립","졸업자수 (명)","소계",2015,283
"경기도","사립","졸업자수 (명)","소계",2016,278
"경기도","사립","졸업자수 (명)","소계",2017,280
"경기도","사립","졸업자수 (명)","소계",2018,280
"경기도","사립","졸업자수 (명)","소계",2019,277
"경기도","사립","졸업자수 (명)","소계",2020,261
"경기도","사립","졸업자수 (명)","소계",2021,263
"경기도","사립","졸업자수 (명)","소계",2022,281
"경기도","사립","졸업자수 (명)","여자",2013,162
"경기도","사립","졸업자수 (명)","여자",2014,132
"경기도","사립","졸업자수 (명)","여자",2015,139
"경기도","사립","졸업자수 (명)","여자",2016,137
"경기도","사립","졸업자수 (명)","여자",2017,145
"경기도","사립","졸업자수 (명)","여자",2018,135
"경기도","사립","졸업자수 (명)","여자",2019,136
"경기도","사립","졸업자수 (명)","여자",2020,126
"경기도","사립","졸업자수 (명)","여자",2021,137
"경기도","사립","졸업자수 (명)","여자",2022,137
"경기도","사립","교실수 (개)","소계",2013,77
"경기도","사립","교실수 (개)","소계",2014,67
"경기도","사립","교실수 (개)","소계",2015,116
"경기도","사립","교실수 (개)","소계",2016,116
"경기도","사립","교실수 (개)","소계",2017,114
"경기도","사립","교실수 (개)","소계",2018,123
"경기도","사립","교실수 (개)","소계",2019,123
"경기도","사립","교실수 (개)","소계",2020,133
"경기도","사립","교실수 (개)","소계",2021,97
"경기도","사립","교실수 (개)","소계",2022,97
"경기도","사립","교실수 (개)","정규교실",2013,77
"경기도","사립","교실수 (개)","정규교실",2014,67
"경기도","사립","교실수 (개)","가·대용교실",2013,-
"경기도","사립","교실수 (개)","가·대용교실",2014,-
"경기도","사립","교실수 (개)","일반교실",2015,68
"경기도","사립","교실수 (개)","일반교실",2016,67
"경기도","사립","교실수 (개)","일반교실",2017,67
"경기도","사립","교실수 (개)","일반교실",2018,75
"경기도","사립","교실수 (개)","일반교실",2019,75
"경기도","사립","교실수 (개)","일반교실",2020,76
"경기도","사립","교실수 (개)","일반교실",2021,68
"경기도","사립","교실수 (개)","일반교실",2022,68
"경기도","사립","교실수 (개)","교과교실",2015,2
"경기도","사립","교실수 (개)","교과교실",2016,2
"경기도","사립","교실수 (개)","교과교실",2017,2
