"시도별(1)","설립주체별(1)","유치원현황별(1)","유치원현황별(2)",시점,데이터
"경기도","계","교실수 (개)","특별교실",2015,390
"경기도","계","교실수 (개)","특별교실",2016,473
"경기도","계","교실수 (개)","특별교실",2017,517
"경기도","계","교실수 (개)","특별교실",2018,402
"경기도","계","교실수 (개)","특별교실",2019,421
"경기도","계","교실수 (개)","특별교실",2020,402
"경기도","계","교실수 (개)","특별교실",2021,375
"경기도","계","교실수 (개)","특별교실",2022,399
"경기도","계","교실수 (개)","수준별교실",2015,21
"경기도","계","교실수 (개)","수준별교실",2016,29
"경기도","계","교실수 (개)","수준별교실",2017,31
"경기도","계","교실수 (개)","수준별교실",2018,19
"경기도","계","교실수 (개)","수준별교실",2019,17
"경기도","계","교실수 (개)","수준별교실",2020,20
"경기도","계","교실수 (개)","수준별교실",2021,19
"경기도","계","교실수 (개)","수준별교실",2022,20
"경기도","국립","유치원수 (개)","소계",2013,-
"경기도","국립","유치원수 (개)","소계",2014,-
"경기도","국립","유치원수 (개)","소계",2015,-
"경기도","국립","유치원수 (개)","소계",2016,-
"경기도","국립","유치원수 (개)","소계",2017,-
"경기도","국립","유치원수 (개)","소계",2018,0
"경기도","국립","유치원수 (개)","소계",2019,0
"경기도","국립","유치원수 (개)","소계",2020,-
"경기도","국립","유치원수 (개)","소계",2021,-
"경기도","국립","유치원수 (개)","소계",2022,-
"경기도","국립","학급수 (개)","소계",2013,-
"경기도","국립","학급수 (개)","소계",2014,-
"경기도","국립","학급수 (개)","소계",2015,-
"경기도","국립","학급수 (개)","소계",2016,-
"경기도","국립","학급수 (개)","소계",2017,-
"경기도","국립","학급수 (개)","소계",2018,0
"경기도","국립","학급수 (개)","소계",2019,0
"경기도","국립","학급수 (개)","소계",2020,-
"경기도","국립","학급수 (개)","소계",2021,-
"경기도","국립","학급수 (개)","소계",2022,-
"경기도","국립","원아수 (명)","소계",2013,-
"경기도","국립","원아수 (명)","소계",2014,-
"경기도","국립","원아수 (명)","소계",2015,-
"경기도","국립","원아수 (명)","소계",2016,-
"경기도","국립","원아수 (명)","소계",2017,-
"경기도","국립","원아수 (명)","소계",2018,0
"경기도","국립","원아수 (명)","소계",2019,0
"경기도","국립","원아수 (명)","소계",2020,-
"경기도","국립","원아수 (명)","소계",2021,-
"경기도","국립","원아수 (명)","소계",2022,-
"경기도","국립","원아수 (명)","여자",2013,-
"경기도","국립","원아수 (명)","여자",2014,-
"경기도","국립","원아수 (명)","여자",2015,-
"경기도","국립","원아수 (명)","여자",2016,-
"경기도","국립","원아수 (명)","여자",2017,-
"경기도","국립","원아수 (명)","여자",2018,0
"경기도","국립","원아수 (명)","여자",2019,0
"경기도","국립","원아수 (명)","여자",2020,-
"경기도","국립","원아수 (명)","여자",2021,-
"경기도","국립","원아수 (명)","여자",2022,-
"경기도","국립","교원수 (명)","소계",2013,-
"경기도","국립","교원수 (명)","소계",2014,-
"경기도","국립","교원수 (명)","소계",2015,-
"경기도","국립","교원수 (명)","소계",2016,-
"경기도","국립","교원수 (명)","소계",2017,-
"경기도","국립","교원수 (명)","소계",2018,0
"경기도","국립","교원수 (명)","소계",2019,0
"경기도","국립","교원수 (명)","소계",2020,-
"경기도","국립","교원수 (명)","소계",2021,-
"경기도","국립","교원수 (명)","소계",2022,-
"경기도","국립","교원수 (명)","여자",2013,-
"경기도","국립","교원수 (명)","여자",2014,-
"경기도","국립","교원수 (명)","여자",2015,-
"경기도","국립","교원수 (명)","여자",2016,-
"경기도","국립","교원수 (명)","여자",2017,-
"경기도","국립","교원수 (명)","여자",2018,0
"경기도","국립","교원수 (명)","여자",2019,0
"경기도","국립","교원수 (명)","여자",2020,-
"경기도","국립","교원수 (명)","여자",2021,-
"경기도","국립","교원수 (명)","여자",2022,-
"경기도","국립","직원수 (명)","소계",2013,-
"경기도","국립","직원수 (명)","소계",2014,-
"경기도","국립","직원수 (명)","소계",2015,-
"경기도","국립","직원수 (명)","소계",2016,-
"경기도","국립","직원수 (명)","소계",2017,-
"경기도","국립","직원수 (명)","소계",2018,0
"경기도","국립","직원수 (명)","소계",2019,0
"경기도","국립","직원수 (명)","소계",2020,-
"경기도","국립","직원수 (명)","소계",2021,-
"경기도","국립","직원수 (명)","소계",2022,-
"경기도","국립","직원수 (명)","여자",2013,-
"경기도","국립","직원수 (명)","여자",2014,-
"경기도","국립","직원수 (명)","여자",2015,-
"경기도","국립","직원수 (명)","여자",2016,-
"경기도","국립","직원수 (명)","여자",2017,-
"경기도","국립","직원수 (명)","여자",2018,0
"경기도","국립","직원수 (명)","여자",2019,0
"경기도","국립","직원수 (명)","여자",2020,-
"경기도","국립","직원수 (명)","여자",2021,-
"경기도","국립","직원수 (명)","여자",2022,-
"경기도","국립","신입원아수 (명)","소계",2013,-
"경기도","국립","신입원아수 (명)","소계",2014,-
"경기도","국립","신입원아수 (명)","소계",2015,-
"경기도","국립","신입원아수 (명)","소계",2016,-
"경기도","국립","신입원아수 (명)","소계",2017,-
"경기도","국립","신입원아수 (명)","소계",2018,0
"경기도","국립","신입원아수 (명)","소계",2019,0
"경기도","국립","신입원아수 (명)","소계",2020,-
"경기도","국립","신입원아수 (명)","소계",2021,-
"경기도","국립","신입원아수 (명)","소계",2022,-
"경기도","국립","신입원아수 (명)","여자",2013,-
"경기도","국립","신입원아수 (명)","여자",2014,-
"경기도","국립","신입원아수 (명)","여자",2015,-
"경기도","국립","신입원아수 (명)","여자",2016,-
"경기도","국립","신입원아수 (명)","여자",2017,-
"경기도","국립","신입원아수 (명)","여자",2018,0
"경기도","국립","신입원아수 (명)","여자",2019,0
"경기도","국립","신입원아수 (명)","여자",2020,-
"경기도","국립","신입원아수 (명)","여자",2021,-
"경기도","국립","신입원아수 (명)","여자",2022,-
"경기도","국립","재취원아수 (명)","소계",2013,-
"경기도","국립","재취원아수 (명)","소계",2014,-
"경기도","국립","재취원아수 (명)","소계",2015,-
"경기도","국립","재취원아수 (명)","소계",2016,-
"경기도","국립","재취원아수 (명)","소계",2017,-
"경기도","국립","재취원아수 (명)","소계",2018,0
"경기도","국립","재취원아수 (명)","소계",2019,0
"경기도","국립","재취원아수 (명)","여자",2013,-
"경기도","국립","재취원아수 (명)","여자",2014,-
"경기도","국립","재취원아수 (명)","여자",2015,-
"경기도","국립","재취원아수 (명)","여자",2016,-
"경기도","국립","재취원아수 (명)","여자",2017,-
"경기도","국립","재취원아수 (명)","여자",2018,0
"경기도","국립","재취원아수 (명)","여자",2019,0
"경기도","국립","졸업원아수 (명)","소계",2013,-
"경기도","국립","졸업원아수 (명)","소계",2014,-
"경기도","국립","졸업원아수 (명)","소계",2015,-
"경기도","국립","졸업원아수 (명)","소계",2016,-
"경기도","국립","졸업원아수 (명)","소계",2017,-
"경기도","국립","졸업원아수 (명)","소계",2018,0
"경기도","국립","졸업원아수 (명)","소계",2019,0
"경기도","국립","졸업원아수 (명)","소계",2020,-
"경기도","국립","졸업원아수 (명)","소계",2021,-
"경기도","국립","졸업원아수 (명)","소계",2022,-
"경기도","국립","졸업원아수 (명)","여자",2013,-
"경기도","국립","졸업원아수 (명)","여자",2014,-
"경기도","국립","졸업원아수 (명)","여자",2015,-
"경기도","국립","졸업원아수 (명)","여자",2016,-
"경기도","국립","졸업원아수 (명)","여자",2017,-
"경기도","국립","졸업원아수 (명)","여자",2018,0
"경기도","국립","졸업원아수 (명)","여자",2019,0
"경기도","국립","졸업원아수 (명)","여자",2020,-
"경기도","국립","졸업원아수 (명)","여자",2021,-
"경기도","국립","졸업원아수 (명)","여자",2022,-
"경기도","국립","교실수 (개)","소계",2013,-
"경기도","국립","교실수 (개)","소계",2014,-
"경기도","국립","교실수 (개)","소계",2015,-
"경기도","국립","교실수 (개)","소계",2016,-
"경기도","국립","교실수 (개)","소계",2017,-
"경기도","국립","교실수 (개)","소계",2018,0
"경기도","국립","교실수 (개)","소계",2019,0
"경기도","국립","교실수 (개)","소계",2020,-
"경기도","국립","교실수 (개)","소계",2021,-
"경기도","국립","교실수 (개)","소계",2022,-
"경기도","국립","교실수 (개)","정규교실",2013,-
"경기도","국립","교실수 (개)","정규교실",2014,-
"경기도","국립","교실수 (개)","가·대용교실",2013,-
"경기도","국립","교실수 (개)","가·대용교실",2014,-
"경기도","국립","교실수 (개)","일반교실",2015,-
"경기도","국립","교실수 (개)","일반교실",2016,-
"경기도","국립","교실수 (개)","일반교실",2017,-
"경기도","국립","교실수 (개)","일반교실",2018,0
"경기도","국립","교실수 (개)","일반교실",2019,0
"경기도","국립","교실수 (개)","일반교실",2020,-
"경기도","국립","교실수 (개)","일반교실",2021,-
"경기도","국립","교실수 (개)","일반교실",2022,-
"경기도","국립","교실수 (개)","교과교실",2015,-
"경기도","국립","교실수 (개)","교과교실",2016,-
"경기도","국립","교실수 (개)","교과교실",2017,-
"경기도","국립","교실수 (개)","교과교실",2018,0
"경기도","국립","교실수 (개)","교과교실",2019,0
"경기도","국립","교실수 (개)","교과교실",2020,-
"경기도","국립","교실수 (개)","교과교실",2021,-
"경기도","국립","교실수 (개)","교과교실",2022,-
"경기도","국립","교실수 (개)","특별교실",2015,-
"경기도","국립","교실수 (개)","특별교실",2016,-
"경기도","국립","교실수 (개)","특별교실",2017,-
"경기도","국립","교실수 (개)","특별교실",2018,0
"경기도","국립","교실수 (개)","특별교실",2019,0
"경기도","국립","교실수 (개)","특별교실",2020,-
"경기도","국립","교실수 (개)","특별교실",2021,-
"경기도","국립","교실수 (개)","특별교실",2022,-
"경기도","국립","교실수 (개)","수준별교실",2015,-
"경기도","국립","교실수 (개)","수준별교실",2016,-
"경기도","국립","교실수 (개)","수준별교실",2017,-
"경기도","국립","교실수 (개)","수준별교실",2018,0
"경기도","국립","교실수 (개)","수준별교실",2019,0
"경기도","국립","교실수 (개)","수준별교실",2020,-
"경기도","국립","교실수 (개)","수준별교실",2021,-
